word1	category	relation	word2
stereo-n	appliance	random-n	scenario-n
stereo-n	appliance	random-n	ski-n
stereo-n	appliance	random-n	solo-n
stereo-n	appliance	random-n	stays-n
stereo-n	appliance	random-n	surfing-n
stereo-n	appliance	random-n	thank-n
stereo-n	appliance	random-n	therapist-n
stereo-n	appliance	random-n	ticket-n
stereo-n	appliance	random-n	toy-n
stereo-n	appliance	random-n	view-n
stereo-n	appliance	random-n	wale-n
stove-n	appliance	coord	dishwasher-n
stove-n	appliance	coord	freezer-n
stove-n	appliance	coord	fridge-n
stove-n	appliance	coord	oven-n
stove-n	appliance	coord	phone-n
stove-n	appliance	coord	radio-n
stove-n	appliance	coord	refrigerator-n
stove-n	appliance	coord	stereo-n
stove-n	appliance	coord	telephone-n
stove-n	appliance	coord	television-n
stove-n	appliance	coord	toaster-n
stove-n	appliance	coord	washer-n
stove-n	appliance	hyper	appliance-n
stove-n	appliance	hyper	artefact-n
stove-n	appliance	hyper	artifact-n
stove-n	appliance	hyper	commodity-n
stove-n	appliance	hyper	device-n
stove-n	appliance	hyper	good-n
stove-n	appliance	hyper	object-n
stove-n	appliance	mero	burner-n
stove-n	appliance	mero	cooker-n
stove-n	appliance	mero	electricity-n
stove-n	appliance	mero	element-n
stove-n	appliance	mero	food-n
stove-n	appliance	mero	gas-n
stove-n	appliance	mero	heater-n
stove-n	appliance	mero	metal-n
stove-n	appliance	mero	plug-n
stove-n	appliance	mero	steel-n
stove-n	appliance	mero	supply-n
stove-n	appliance	mero	top-n
stove-n	appliance	mero	wood-n
stove-n	appliance	random-n	ability-n
stove-n	appliance	random-n	bookshop-n
stove-n	appliance	random-n	charge-n
stove-n	appliance	random-n	charity-n
stove-n	appliance	random-n	cheer-n
stove-n	appliance	random-n	const-n
stove-n	appliance	random-n	context-n
stove-n	appliance	random-n	discipline-n
stove-n	appliance	random-n	ending-n
stove-n	appliance	random-n	entertainment-n
stove-n	appliance	random-n	equality-n
stove-n	appliance	random-n	goal-n
stove-n	appliance	random-n	john-n
stove-n	appliance	random-n	melody-n
stove-n	appliance	random-n	migraine-n
stove-n	appliance	random-n	needle-n
stove-n	appliance	random-n	paving-n
stove-n	appliance	random-n	penny-n
stove-n	appliance	random-n	perspective-n
stove-n	appliance	random-n	self-pity-n
stove-n	appliance	random-n	slavery-n
stove-n	appliance	random-n	soccer-n
stove-n	appliance	random-n	stability-n
stove-n	appliance	random-n	veil-n
stove-n	appliance	random-n	venue-n
stove-n	appliance	random-n	website-n
television-n	appliance	coord	computer-n
television-n	appliance	coord	dishwasher-n
television-n	appliance	coord	freezer-n
television-n	appliance	coord	fridge-n
television-n	appliance	coord	oven-n
television-n	appliance	coord	phone-n
television-n	appliance	coord	radio-n
television-n	appliance	coord	refrigerator-n
television-n	appliance	coord	stereo-n
television-n	appliance	coord	stove-n
television-n	appliance	coord	telephone-n
television-n	appliance	coord	toaster-n
television-n	appliance	coord	washer-n
television-n	appliance	hyper	appliance-n
television-n	appliance	hyper	artefact-n
television-n	appliance	hyper	artifact-n
television-n	appliance	hyper	commodity-n
television-n	appliance	hyper	device-n
television-n	appliance	hyper	equipment-n
television-n	appliance	hyper	good-n
television-n	appliance	hyper	object-n
television-n	appliance	hyper	system-n
television-n	appliance	mero	amplifier-n
television-n	appliance	mero	antenna-n
television-n	appliance	mero	cable-n
television-n	appliance	mero	channel-n
television-n	appliance	mero	circuit-n
television-n	appliance	mero	control-n
television-n	appliance	mero	loudspeaker-n
television-n	appliance	mero	metal-n
television-n	appliance	mero	monitor-n
television-n	appliance	mero	plastic-n
television-n	appliance	mero	plug-n
television-n	appliance	mero	resistance-n
television-n	appliance	mero	screen-n
television-n	appliance	mero	show-n
television-n	appliance	mero	speaker-n
television-n	appliance	mero	supply-n
television-n	appliance	mero	tube-n
television-n	appliance	mero	video-n
television-n	appliance	mero	wire-n
television-n	appliance	random-n	Pluto-n
television-n	appliance	random-n	Thank-n
television-n	appliance	random-n	approach-n
television-n	appliance	random-n	arrears-n
television-n	appliance	random-n	cc-n
television-n	appliance	random-n	colony-n
television-n	appliance	random-n	consequence-n
television-n	appliance	random-n	copy-n
television-n	appliance	random-n	digit-n
television-n	appliance	random-n	directive-n
television-n	appliance	random-n	dollar-n
television-n	appliance	random-n	farewell-n
television-n	appliance	random-n	folk-n
television-n	appliance	random-n	fuselage-n
television-n	appliance	random-n	future-n
television-n	appliance	random-n	grassland-n
television-n	appliance	random-n	guestbook-n
television-n	appliance	random-n	inline-n
television-n	appliance	random-n	intolerance-n
television-n	appliance	random-n	occupancy-n
television-n	appliance	random-n	outing-n
television-n	appliance	random-n	policy-n
television-n	appliance	random-n	probe-n
television-n	appliance	random-n	prosecution-n
television-n	appliance	random-n	psychologist-n
television-n	appliance	random-n	shovel-n
television-n	appliance	random-n	solo-n
television-n	appliance	random-n	south-east-n
television-n	appliance	random-n	treasure-n
television-n	appliance	random-n	understanding-n
television-n	appliance	random-n	wife-n
toaster-n	appliance	coord	dishwasher-n
toaster-n	appliance	coord	freezer-n
toaster-n	appliance	coord	fridge-n
toaster-n	appliance	coord	oven-n
toaster-n	appliance	coord	phone-n
toaster-n	appliance	coord	radio-n
toaster-n	appliance	coord	refrigerator-n
toaster-n	appliance	coord	stereo-n
toaster-n	appliance	coord	stove-n
toaster-n	appliance	coord	telephone-n
toaster-n	appliance	coord	television-n
toaster-n	appliance	coord	washer-n
toaster-n	appliance	hyper	appliance-n
toaster-n	appliance	hyper	artefact-n
toaster-n	appliance	hyper	artifact-n
toaster-n	appliance	hyper	commodity-n
toaster-n	appliance	hyper	device-n
toaster-n	appliance	hyper	good-n
toaster-n	appliance	hyper	object-n
toaster-n	appliance	mero	bread-n
toaster-n	appliance	mero	element-n
toaster-n	appliance	mero	engine-n
toaster-n	appliance	mero	inside-n
toaster-n	appliance	mero	metal-n
toaster-n	appliance	mero	plug-n
toaster-n	appliance	mero	rack-n
toaster-n	appliance	mero	steel-n
toaster-n	appliance	mero	supply-n
toaster-n	appliance	mero	top-n
toaster-n	appliance	random-n	brake-n
toaster-n	appliance	random-n	building-n
toaster-n	appliance	random-n	camcorder-n
toaster-n	appliance	random-n	convention-n
toaster-n	appliance	random-n	cursor-n
toaster-n	appliance	random-n	distress-n
toaster-n	appliance	random-n	drive-n
toaster-n	appliance	random-n	fragment-n
toaster-n	appliance	random-n	illusion-n
toaster-n	appliance	random-n	legality-n
toaster-n	appliance	random-n	longevity-n
toaster-n	appliance	random-n	nucleus-n
toaster-n	appliance	random-n	pad-n
toaster-n	appliance	random-n	passage-n
toaster-n	appliance	random-n	predictor-n
toaster-n	appliance	random-n	presentation-n
toaster-n	appliance	random-n	response-n
toaster-n	appliance	random-n	scholarship-n
toaster-n	appliance	random-n	show-n
toaster-n	appliance	random-n	trafficker-n
toaster-n	appliance	random-n	variation-n
toaster-n	appliance	random-n	vocal-n
washer-n	appliance	coord	dishwasher-n
washer-n	appliance	coord	freezer-n
washer-n	appliance	coord	fridge-n
washer-n	appliance	coord	oven-n
washer-n	appliance	coord	phone-n
washer-n	appliance	coord	radio-n
washer-n	appliance	coord	refrigerator-n
washer-n	appliance	coord	stereo-n
washer-n	appliance	coord	stove-n
washer-n	appliance	coord	telephone-n
washer-n	appliance	coord	television-n
washer-n	appliance	coord	toaster-n
washer-n	appliance	hyper	appliance-n
washer-n	appliance	hyper	artefact-n
washer-n	appliance	hyper	artifact-n
washer-n	appliance	hyper	commodity-n
washer-n	appliance	hyper	device-n
washer-n	appliance	hyper	good-n
washer-n	appliance	hyper	object-n
washer-n	appliance	mero	basket-n
washer-n	appliance	mero	button-n
washer-n	appliance	mero	clothes-n
washer-n	appliance	mero	clothing-n
washer-n	appliance	mero	control-n
washer-n	appliance	mero	detergent-n
washer-n	appliance	mero	dial-n
washer-n	appliance	mero	door-n
washer-n	appliance	mero	drum-n
washer-n	appliance	mero	engine-n
washer-n	appliance	mero	front-n
washer-n	appliance	mero	inside-n
washer-n	appliance	mero	lid-n
washer-n	appliance	mero	metal-n
washer-n	appliance	mero	motor-n
washer-n	appliance	mero	plug-n
washer-n	appliance	mero	rack-n
washer-n	appliance	mero	soap-n
washer-n	appliance	mero	steel-n
washer-n	appliance	mero	supply-n
washer-n	appliance	mero	top-n
washer-n	appliance	mero	water-n
washer-n	appliance	mero	window-n
washer-n	appliance	mero	windscreen-n
washer-n	appliance	random-n	advice-n
washer-n	appliance	random-n	affluence-n
washer-n	appliance	random-n	agreement-n
washer-n	appliance	random-n	ammunition-n
washer-n	appliance	random-n	boot-n
washer-n	appliance	random-n	charter-n
washer-n	appliance	random-n	download-n
washer-n	appliance	random-n	eighty-n
washer-n	appliance	random-n	entrance-n
washer-n	appliance	random-n	ext-n
washer-n	appliance	random-n	finance-n
washer-n	appliance	random-n	footnote-n
washer-n	appliance	random-n	fortune-n
washer-n	appliance	random-n	historian-n
washer-n	appliance	random-n	hit-n
washer-n	appliance	random-n	homepage-n
washer-n	appliance	random-n	hovercraft-n
washer-n	appliance	random-n	impact-n
washer-n	appliance	random-n	mi-n
washer-n	appliance	random-n	notice-n
washer-n	appliance	random-n	patter-n
washer-n	appliance	random-n	personnel-n
washer-n	appliance	random-n	photography-n
washer-n	appliance	random-n	remembrance-n
washer-n	appliance	random-n	restriction-n
washer-n	appliance	random-n	revolt-n
washer-n	appliance	random-n	rhetoric-n
washer-n	appliance	random-n	silver-n
washer-n	appliance	random-n	skill-n
washer-n	appliance	random-n	slice-n
washer-n	appliance	random-n	specie-n
washer-n	appliance	random-n	synod-n
washer-n	appliance	random-n	tab-n
washer-n	appliance	random-n	taxpayer-n
washer-n	appliance	random-n	text-n
washer-n	appliance	random-n	woodland-n
crow-n	bird	coord	blackbird-n
crow-n	bird	coord	dove-n
crow-n	bird	coord	eagle-n
crow-n	bird	coord	falcon-n
crow-n	bird	coord	goose-n
crow-n	bird	coord	hawk-n
crow-n	bird	coord	owl-n
crow-n	bird	coord	penguin-n
crow-n	bird	coord	pheasant-n
crow-n	bird	coord	pigeon-n
crow-n	bird	coord	raven-n
crow-n	bird	coord	robin-n
crow-n	bird	coord	sparrow-n
crow-n	bird	coord	swan-n
crow-n	bird	coord	vulture-n
crow-n	bird	coord	woodpecker-n
crow-n	bird	hyper	animal-n
crow-n	bird	hyper	bird-n
crow-n	bird	hyper	chordate-n
crow-n	bird	hyper	creature-n
crow-n	bird	hyper	passerine-n
crow-n	bird	hyper	scavenger-n
crow-n	bird	hyper	vertebrate-n
crow-n	bird	mero	beak-n
crow-n	bird	mero	eye-n
crow-n	bird	mero	feather-n
crow-n	bird	mero	foot-n
crow-n	bird	mero	head-n
crow-n	bird	mero	pinion-n
crow-n	bird	mero	plumage-n
crow-n	bird	mero	plume-n
crow-n	bird	mero	rump-n
crow-n	bird	mero	wing-n
crow-n	bird	random-n	Marxism-n
crow-n	bird	random-n	P-n
crow-n	bird	random-n	antibiotic-n
crow-n	bird	random-n	awe-n
crow-n	bird	random-n	bannister-n
crow-n	bird	random-n	beanbag-n
crow-n	bird	random-n	brandy-n
crow-n	bird	random-n	corollary-n
crow-n	bird	random-n	counsel-n
crow-n	bird	random-n	coupling-n
crow-n	bird	random-n	coward-n
crow-n	bird	random-n	deg-n
crow-n	bird	random-n	ditto-n
crow-n	bird	random-n	doctrine-n
crow-n	bird	random-n	gambler-n
crow-n	bird	random-n	handover-n
crow-n	bird	random-n	knot-n
crow-n	bird	random-n	liking-n
crow-n	bird	random-n	midpoint-n
crow-n	bird	random-n	mining-n
crow-n	bird	random-n	overdrive-n
crow-n	bird	random-n	pentium-n
crow-n	bird	random-n	pragmatics-n
crow-n	bird	random-n	reformer-n
crow-n	bird	random-n	relict-n
crow-n	bird	random-n	series-n
crow-n	bird	random-n	shire-n
crow-n	bird	random-n	ultimatum-n
crow-n	bird	random-n	utilisation-n
dove-n	bird	coord	blackbird-n
dove-n	bird	coord	crow-n
dove-n	bird	coord	eagle-n
dove-n	bird	coord	falcon-n
dove-n	bird	coord	goose-n
dove-n	bird	coord	hawk-n
dove-n	bird	coord	owl-n
dove-n	bird	coord	penguin-n
dove-n	bird	coord	pheasant-n
dove-n	bird	coord	pigeon-n
dove-n	bird	coord	robin-n
dove-n	bird	coord	sparrow-n
dove-n	bird	coord	swallow-n
dove-n	bird	coord	swan-n
dove-n	bird	coord	vulture-n
dove-n	bird	coord	woodpecker-n
dove-n	bird	hyper	animal-n
dove-n	bird	hyper	bird-n
dove-n	bird	hyper	chordate-n
dove-n	bird	hyper	creature-n
dove-n	bird	hyper	vertebrate-n
dove-n	bird	mero	beak-n
dove-n	bird	mero	eye-n
dove-n	bird	mero	feather-n
dove-n	bird	mero	foot-n
dove-n	bird	mero	head-n
dove-n	bird	mero	pinion-n
dove-n	bird	mero	plumage-n
dove-n	bird	mero	plume-n
dove-n	bird	mero	rump-n
dove-n	bird	mero	wing-n
dove-n	bird	random-n	alleyway-n
dove-n	bird	random-n	biochemistry-n
dove-n	bird	random-n	blink-n
dove-n	bird	random-n	bounce-n
dove-n	bird	random-n	cab-n
dove-n	bird	random-n	centurion-n
dove-n	bird	random-n	congregation-n
dove-n	bird	random-n	culture-n
dove-n	bird	random-n	debris-n
dove-n	bird	random-n	dishcloth-n
dove-n	bird	random-n	fitment-n
dove-n	bird	random-n	glass-n
dove-n	bird	random-n	hyperactivity-n
dove-n	bird	random-n	make-up-n
dove-n	bird	random-n	musicianship-n
dove-n	bird	random-n	network-n
dove-n	bird	random-n	patient-n
dove-n	bird	random-n	penalty-n
dove-n	bird	random-n	piety-n
dove-n	bird	random-n	ringtones-n
dove-n	bird	random-n	section-n
dove-n	bird	random-n	serum-n
dove-n	bird	random-n	starting-n
dove-n	bird	random-n	subcommittee-n
dove-n	bird	random-n	subsea-n
dove-n	bird	random-n	wedge-n
dove-n	bird	random-n	wharf-n
eagle-n	bird	coord	condor-n
eagle-n	bird	coord	crow-n
eagle-n	bird	coord	dove-n
eagle-n	bird	coord	falcon-n
eagle-n	bird	coord	goose-n
eagle-n	bird	coord	hawk-n
eagle-n	bird	coord	owl-n
eagle-n	bird	coord	penguin-n
eagle-n	bird	coord	pheasant-n
eagle-n	bird	coord	pigeon-n
eagle-n	bird	coord	robin-n
eagle-n	bird	coord	sparrow-n
eagle-n	bird	coord	swan-n
eagle-n	bird	coord	vulture-n
eagle-n	bird	coord	woodpecker-n
eagle-n	bird	hyper	animal-n
eagle-n	bird	hyper	bird-n
eagle-n	bird	hyper	chordate-n
eagle-n	bird	hyper	creature-n
eagle-n	bird	hyper	predator-n
eagle-n	bird	hyper	raptor-n
eagle-n	bird	hyper	vertebrate-n
eagle-n	bird	mero	beak-n
eagle-n	bird	mero	claw-n
eagle-n	bird	mero	eye-n
eagle-n	bird	mero	feather-n
eagle-n	bird	mero	foot-n
eagle-n	bird	mero	head-n
eagle-n	bird	mero	pinion-n
eagle-n	bird	mero	plumage-n
eagle-n	bird	mero	plume-n
eagle-n	bird	mero	rump-n
eagle-n	bird	mero	talon-n
eagle-n	bird	mero	wing-n
eagle-n	bird	random-n	GB-n
eagle-n	bird	random-n	adjuster-n
eagle-n	bird	random-n	aggressor-n
eagle-n	bird	random-n	botanist-n
eagle-n	bird	random-n	charm-n
eagle-n	bird	random-n	coastline-n
eagle-n	bird	random-n	cushion-n
eagle-n	bird	random-n	downtime-n
eagle-n	bird	random-n	enrollee-n
eagle-n	bird	random-n	fader-n
eagle-n	bird	random-n	generation-n
eagle-n	bird	random-n	groundwater-n
eagle-n	bird	random-n	hype-n
eagle-n	bird	random-n	insignia-n
eagle-n	bird	random-n	juice-n
eagle-n	bird	random-n	ladle-n
eagle-n	bird	random-n	mailing-n
eagle-n	bird	random-n	menopause-n
eagle-n	bird	random-n	nostalgia-n
eagle-n	bird	random-n	offseason-n
eagle-n	bird	random-n	page-n
eagle-n	bird	random-n	pip-n
eagle-n	bird	random-n	psoriasis-n
eagle-n	bird	random-n	qualification-n
eagle-n	bird	random-n	shepherd-n
eagle-n	bird	random-n	shopping-n
eagle-n	bird	random-n	striker-n
eagle-n	bird	random-n	stuff-n
falcon-n	bird	coord	crow-n
falcon-n	bird	coord	dove-n
falcon-n	bird	coord	eagle-n
falcon-n	bird	coord	goose-n
falcon-n	bird	coord	hawk-n
falcon-n	bird	coord	owl-n
falcon-n	bird	coord	penguin-n
falcon-n	bird	coord	pheasant-n
falcon-n	bird	coord	pigeon-n
falcon-n	bird	coord	robin-n
falcon-n	bird	coord	sparrow-n
falcon-n	bird	coord	swan-n
falcon-n	bird	coord	vulture-n
falcon-n	bird	coord	woodpecker-n
falcon-n	bird	hyper	animal-n
falcon-n	bird	hyper	bird-n
falcon-n	bird	hyper	chordate-n
falcon-n	bird	hyper	creature-n
falcon-n	bird	hyper	predator-n
falcon-n	bird	hyper	raptor-n
falcon-n	bird	hyper	vertebrate-n
falcon-n	bird	mero	beak-n
falcon-n	bird	mero	claw-n
falcon-n	bird	mero	eye-n
falcon-n	bird	mero	feather-n
falcon-n	bird	mero	foot-n
falcon-n	bird	mero	head-n
falcon-n	bird	mero	pinion-n
falcon-n	bird	mero	plumage-n
falcon-n	bird	mero	plume-n
falcon-n	bird	mero	rump-n
falcon-n	bird	mero	talon-n
falcon-n	bird	mero	wing-n
falcon-n	bird	random-n	Aussie-n
falcon-n	bird	random-n	Cas-n
falcon-n	bird	random-n	Monsieur-n
falcon-n	bird	random-n	arrogance-n
falcon-n	bird	random-n	blame-n
falcon-n	bird	random-n	carbonate-n
falcon-n	bird	random-n	communion-n
falcon-n	bird	random-n	dance-n
falcon-n	bird	random-n	editor-n
falcon-n	bird	random-n	hash-n
falcon-n	bird	random-n	immigration-n
falcon-n	bird	random-n	inaugural-n
falcon-n	bird	random-n	km-n
falcon-n	bird	random-n	liberalization-n
falcon-n	bird	random-n	lute-n
falcon-n	bird	random-n	maize-n
falcon-n	bird	random-n	metalwork-n
falcon-n	bird	random-n	operator-n
falcon-n	bird	random-n	person-n
falcon-n	bird	random-n	sentencing-n
falcon-n	bird	random-n	slavery-n
falcon-n	bird	random-n	stab-n
falcon-n	bird	random-n	surveyor-n
falcon-n	bird	random-n	thou-n
falcon-n	bird	random-n	trajectory-n
falcon-n	bird	random-n	underdog-n
falcon-n	bird	random-n	ureter-n
falcon-n	bird	random-n	worksheet-n
goose-n	bird	coord	crow-n
goose-n	bird	coord	dove-n
goose-n	bird	coord	duck-n
goose-n	bird	coord	eagle-n
goose-n	bird	coord	falcon-n
goose-n	bird	coord	hawk-n
goose-n	bird	coord	owl-n
goose-n	bird	coord	penguin-n
goose-n	bird	coord	pheasant-n
goose-n	bird	coord	pigeon-n
goose-n	bird	coord	robin-n
goose-n	bird	coord	sparrow-n
goose-n	bird	coord	swan-n
goose-n	bird	coord	vulture-n
goose-n	bird	coord	woodpecker-n
goose-n	bird	hyper	animal-n
goose-n	bird	hyper	bird-n
goose-n	bird	hyper	chordate-n
goose-n	bird	hyper	creature-n
goose-n	bird	hyper	vertebrate-n
goose-n	bird	hyper	waterbird-n
goose-n	bird	hyper	waterfowl-n
goose-n	bird	mero	beak-n
goose-n	bird	mero	eye-n
goose-n	bird	mero	feather-n
goose-n	bird	mero	foot-n
goose-n	bird	mero	head-n
goose-n	bird	mero	neck-n
goose-n	bird	mero	pinion-n
goose-n	bird	mero	plumage-n
goose-n	bird	mero	plume-n
goose-n	bird	mero	rump-n
goose-n	bird	mero	wing-n
goose-n	bird	random-n	Caesar-n
goose-n	bird	random-n	ad-hoc-n
goose-n	bird	random-n	attitude-n
goose-n	bird	random-n	cinematography-n
goose-n	bird	random-n	continuum-n
goose-n	bird	random-n	cost-effectiveness-n
goose-n	bird	random-n	curriculum-n
goose-n	bird	random-n	doubter-n
goose-n	bird	random-n	dwarve-n
goose-n	bird	random-n	een-n
goose-n	bird	random-n	geek-n
goose-n	bird	random-n	glider-n
goose-n	bird	random-n	indexing-n
goose-n	bird	random-n	isle-n
goose-n	bird	random-n	juxtaposition-n
goose-n	bird	random-n	lord-n
goose-n	bird	random-n	match-n
goose-n	bird	random-n	metric-n
goose-n	bird	random-n	monograph-n
goose-n	bird	random-n	odd-n
goose-n	bird	random-n	panic-n
goose-n	bird	random-n	program-n
goose-n	bird	random-n	reading-n
